ID_TA,closed,inactive,claimed,primary_cus,is_website,photo_count,is_video,cus_rest_rank,cus_rest_count,mail,tel,orig_url,URL_TA
d6962328,0,0,1,Lebanese,0,0,0,126,252,0,+33 1 45 57 63 60,https://www.tripadvisor.com//Restaurant_Review-g187147-d6962328-Reviews-Restaurant_Zahle-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d6962328-Reviews-Restaurant_Zahle-Paris_Ile_de_France.html
d4769732,0,0,0,Unknown,0,0,0,,,0,,https://www.tripadvisor.com//Restaurant_Review-g274707-d4769732-Reviews-Pizza_Fast_Food_Lambertini-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d4769732-Reviews-Pizza_Fast_Food_Lambertini-Prague_Bohemia.html
d4309064,0,0,1,Mediterranean,0,132,0,207,1039,1,+351 21 193 1916,https://www.tripadvisor.com//Restaurant_Review-g189158-d4309064-Reviews-Paixao_aos_Molhos-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d4309064-Reviews-Paixao_aos_Molhos-Lisbon_Lisbon_District_Central_Portugal.html
d5423578,0,0,0,Fast Food,1,2,0,180,232,0,+44 131 555 1274,https://www.tripadvisor.com//Restaurant_Review-g186525-d5423578-Reviews-Best_Kebab_House-Edinburgh_Scotland.html,https://www.tripadvisor.com//Restaurant_Review-g186525-d5423578-Reviews-Best_Kebab_House-Edinburgh_Scotland.html
d720392,0,0,1,Indian,1,0,0,778,1186,1,+44 20 7249 1340,https://www.tripadvisor.com//Restaurant_Review-g186338-d720392-Reviews-Travancore-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d720392-Reviews-Travancore-London_England.html
d8837875,1,0,0,Unknown,0,5,0,,,0,+39 02 3469 1111,https://www.tripadvisor.com//Restaurant_Review-g187849-d8837875-Reviews-Il_Giropizza-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d8837875-Reviews-Il_Giropizza-Milan_Lombardy.html
d2086866,0,0,0,Mediterranean,1,23,0,38,97,1,+358 9 72735800,https://www.tripadvisor.com//Restaurant_Review-g189934-d2086866-Reviews-Thalassa_Restaurant_Bar-Helsinki_Uusimaa.html,https://www.tripadvisor.com//Restaurant_Review-g189934-d2086866-Reviews-Thalassa_Restaurant_Bar-Helsinki_Uusimaa.html
d6404526,0,0,0,Mediterranean,0,42,0,1842,3541,0,+34 933 15 05 59,https://www.tripadvisor.com//Restaurant_Review-g187497-d6404526-Reviews-Bar_Brusi-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d6404526-Reviews-Bar_Brusi-Barcelona_Catalonia.html
d7813343,0,0,0,Asian,0,3,0,422,425,0,+43 3185 581,https://www.tripadvisor.com//Restaurant_Review-g190454-d7813343-Reviews-Asia_Restaurant_Orangery-Vienna.html,https://www.tripadvisor.com//Restaurant_Review-g190454-d7813343-Reviews-Asia_Restaurant_Orangery-Vienna.html
d5966033,0,0,1,Austrian,1,20,0,633,1321,1,+43 699 17999888,https://www.tripadvisor.com//Restaurant_Review-g190454-d5966033-Reviews-Zum_Scharfen_Rene-Vienna.html,https://www.tripadvisor.com//Restaurant_Review-g190454-d5966033-Reviews-Zum_Scharfen_Rene-Vienna.html
d785566,0,0,1,Japanese,1,27,0,23,107,0,+49 89 28986760,https://www.tripadvisor.com//Restaurant_Review-g187309-d785566-Reviews-Tokami-Munich_Upper_Bavaria_Bavaria.html,https://www.tripadvisor.com//Restaurant_Review-g187309-d785566-Reviews-Tokami-Munich_Upper_Bavaria_Bavaria.html
d3641641,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187514-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d3641641-Reviews-El_Terral-Madrid.html
d8838741,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g186338-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d8838741-Reviews-Camden_s_Daughter-London_England.html
d3673130,0,0,0,French,1,91,0,10,61,1,+49 40 33441526,https://www.tripadvisor.com//Restaurant_Review-g187331-d3673130-Reviews-Petit_Bonheur-Hamburg.html,https://www.tripadvisor.com//Restaurant_Review-g187331-d3673130-Reviews-Petit_Bonheur-Hamburg.html
d3749693,0,0,0,Quick Bites,1,11,0,705,1852,1,,https://www.tripadvisor.com//Restaurant_Review-g186338-d3749693-Reviews-Sebright_Arms-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d3749693-Reviews-Sebright_Arms-London_England.html
d6536893,1,0,0,Italian,1,24,0,,,0,+44 20 8780 1988,https://www.tripadvisor.com//Restaurant_Review-g186338-d6536893-Reviews-The_Italian_Boys_Restaurant-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d6536893-Reviews-The_Italian_Boys_Restaurant-London_England.html
d2554554,0,0,0,Chinese,1,19,0,20,77,1,+49 40 65910050,https://www.tripadvisor.com//Restaurant_Review-g187331-d2554554-Reviews-4mosa-Hamburg.html,https://www.tripadvisor.com//Restaurant_Review-g187331-d2554554-Reviews-4mosa-Hamburg.html
d9791292,0,0,0,Cafe,1,13,0,609,3528,0,+44 20 8295 3281,https://www.tripadvisor.com//Restaurant_Review-g186338-d9791292-Reviews-Nene_cafe_and_bistro-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d9791292-Reviews-Nene_cafe_and_bistro-London_England.html
d9762124,0,0,0,Unknown,1,1,0,,,1,+34 616 89 32 47,https://www.tripadvisor.com//Restaurant_Review-g187514-d9762124-Reviews-Living_Eat-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d9762124-Reviews-Living_Eat-Madrid.html
d8355550,0,0,0,Bar,1,42,0,109,178,0,+45 33 15 91 02,https://www.tripadvisor.com//Restaurant_Review-g189541-d8355550-Reviews-Socafeen-Copenhagen_Zealand.html,https://www.tripadvisor.com//Restaurant_Review-g189541-d8355550-Reviews-Socafeen-Copenhagen_Zealand.html
d8376187,0,0,1,French,0,4,0,1041,1310,0,+33 4 78 25 21 13,https://www.tripadvisor.com//Restaurant_Review-g187265-d8376187-Reviews-Brasserie_le_Terminus-Lyon_Rhone_Auvergne_Rhone_Alpes.html,https://www.tripadvisor.com//Restaurant_Review-g187265-d8376187-Reviews-Brasserie_le_Terminus-Lyon_Rhone_Auvergne_Rhone_Alpes.html
d4367693,0,0,1,Cafe,1,10,0,1578,3528,1,+44 20 7937 2777,https://www.tripadvisor.com//Restaurant_Review-g186338-d4367693-Reviews-Fait_Maison-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d4367693-Reviews-Fait_Maison-London_England.html
d2482191,0,0,1,Bar,1,54,0,575,2424,1,+44 20 7491 0910,https://www.tripadvisor.com//Restaurant_Review-g186338-d2482191-Reviews-The_Market_Tavern-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d2482191-Reviews-The_Market_Tavern-London_England.html
d10316215,0,0,0,Italian,1,2,0,282,387,1,+48 506 427 788,https://www.tripadvisor.com//Restaurant_Review-g274856-d10316215-Reviews-Basico_Pizza-Warsaw_Mazovia_Province_Central_Poland.html,https://www.tripadvisor.com//Restaurant_Review-g274856-d10316215-Reviews-Basico_Pizza-Warsaw_Mazovia_Province_Central_Poland.html
d4408571,0,0,1,Italian,1,94,1,76,387,1,+48 22 625 10 47,https://www.tripadvisor.com//Restaurant_Review-g274856-d4408571-Reviews-La_Tomatina_Cucina_Italiana_Tradizionale-Warsaw_Mazovia_Province_Central_Poland.html,https://www.tripadvisor.com//Restaurant_Review-g274856-d4408571-Reviews-La_Tomatina_Cucina_Italiana_Tradizionale-Warsaw_Mazovia_Province_Central_Poland.html
d8730133,0,0,1,Barbecue,1,357,0,5,67,1,+43 57 333 777,https://www.tripadvisor.com//Restaurant_Review-g190454-d8730133-Reviews-Yori-Vienna.html,https://www.tripadvisor.com//Restaurant_Review-g190454-d8730133-Reviews-Yori-Vienna.html
d6013019,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g190356-Luxembourg_City.html,https://www.tripadvisor.com//Restaurant_Review-g190356-d6013019-Reviews-La_Bulle_de_Vin-Luxembourg_City.html
d12644341,0,0,0,Unknown,1,4,0,,,1,,https://www.tripadvisor.com/Restaurant_Review-g1166685-d12644341-Reviews-Otentik_City-Saint_Priest_Rhone_Auvergne_Rhone_Alpes.html,https://www.tripadvisor.com//Restaurant_Review-g1166685-d12644341-Reviews-Otentik_City-Saint_Priest_Lyon_Rhone_Auvergne_Rhone_Alpes.html
d9559203,0,0,0,German,1,13,0,720,1050,0,+49 30 91142450,https://www.tripadvisor.com//Restaurant_Review-g187323-d9559203-Reviews-Das_marchenhafte_Ribhouse-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d9559203-Reviews-Das_marchenhafte_Ribhouse-Berlin.html
d3609570,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g186338-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d3609570-Reviews-Green_Jade-London_England.html
d12204689,0,0,0,Italian,1,4,0,546,778,1,+34 937 82 60 34,https://www.tripadvisor.com/Restaurant_Review-g187497-d12194580-Reviews-San_Tomassino_Gracia-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d12204689-Reviews-Sant_Tomassino_Gracia-Barcelona_Catalonia.html
d11823628,0,0,0,Mediterranean,1,44,0,8,1094,0,+33 6 42 35 80 86,https://www.tripadvisor.com//Restaurant_Review-g187147-d11823628-Reviews-La_Grotte_de_Chypre-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d11823628-Reviews-La_Grotte_de_Chypre-Paris_Ile_de_France.html
d2006373,0,0,1,Chinese,1,48,0,197,810,1,+44 20 8542 3504,https://www.tripadvisor.com//Restaurant_Review-g186338-d2006373-Reviews-McChina_Eating-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d2006373-Reviews-McChina_Eating-London_England.html
d3459400,0,0,0,Dutch,1,30,0,354,1014,0,+31 20 624 5942,https://www.tripadvisor.com//Restaurant_Review-g188590-d3459400-Reviews-Cafe_Chris-Amsterdam_North_Holland_Province.html,https://www.tripadvisor.com//Restaurant_Review-g188590-d3459400-Reviews-Cafe_Chris-Amsterdam_North_Holland_Province.html
d5793336,0,0,0,Unknown,1,7,0,,,1,+49 89 25547799,https://www.tripadvisor.com//Restaurant_Review-g187309-d5793336-Reviews-Cafe_Exponat-Munich_Upper_Bavaria_Bavaria.html,https://www.tripadvisor.com//Restaurant_Review-g187309-d5793336-Reviews-Cafe_Exponat-Munich_Upper_Bavaria_Bavaria.html
d12624748,0,0,0,Unknown,0,2,0,,,0,,https://www.tripadvisor.com//Restaurant_Review-g189158-d12624748-Reviews-Happy_Grill-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d12624748-Reviews-Happy_Grill-Lisbon_Lisbon_District_Central_Portugal.html
d1933914,0,0,1,Spanish,1,47,0,2060,4132,1,+34 934 52 14 52,https://www.tripadvisor.com//Restaurant_Review-g187497-d1933914-Reviews-Aquarella-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d1933914-Reviews-Aquarella-Barcelona_Catalonia.html
d10455057,0,0,0,Unknown,1,1,0,,,1,+48 12 638 64 20,https://www.tripadvisor.com//Restaurant_Review-g274772-d10455057-Reviews-Restauracja_Eden-Krakow_Lesser_Poland_Province_Southern_Poland.html,https://www.tripadvisor.com//Restaurant_Review-g274772-d10455057-Reviews-Restauracja_Eden-Krakow_Lesser_Poland_Province_Southern_Poland.html
d719092,0,0,1,French,1,53,0,699,6971,0,+33 1 43 29 20 20,https://www.tripadvisor.com//Restaurant_Review-g187147-d719092-Reviews-Le_Cosi-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d719092-Reviews-Le_Cosi-Paris_Ile_de_France.html
d7215694,0,0,1,Bar,1,54,0,8293,8606,1,+34 932 21 41 83,https://www.tripadvisor.com//Restaurant_Review-g187497-d7215694-Reviews-Nass_Beach-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d7215694-Reviews-Nass_Beach-Barcelona_Catalonia.html
d1205615,0,0,1,French,1,260,0,1315,6971,0,+33 1 43 14 08 69,https://www.tripadvisor.com//Restaurant_Review-g187147-d1205615-Reviews-Le_Jumeyrah-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d1205615-Reviews-Le_Jumeyrah-Paris_Ile_de_France.html
d7818336,0,0,0,Fast Food,1,2,0,402,489,0,+34 911 12 44 51,https://www.tripadvisor.com//Restaurant_Review-g187514-d7818336-Reviews-Pecado_Carnal_Sor_Angela_de_la_Cruz-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d7818336-Reviews-Pecado_Carnal_Sor_Angela_de_la_Cruz-Madrid.html
d944138,0,0,0,European,0,1,0,1537,2377,0,+420 224 240 588,https://www.tripadvisor.com//Restaurant_Review-g274707-d944138-Reviews-Sherlock_s_Pub-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d944138-Reviews-Sherlock_s_Pub-Prague_Bohemia.html
d7591118,0,0,1,French,1,27,0,2181,6971,1,+33 9 51 92 97 58,https://www.tripadvisor.com//Restaurant_Review-g187147-d7591118-Reviews-Le_Rococo_Boire_Manger-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d7591118-Reviews-Le_Rococo_Boire_Manger-Paris_Ile_de_France.html
d4961508,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g188113-Zurich.html,https://www.tripadvisor.com//Restaurant_Review-g188113-d4961508-Reviews-Restaurant_Kronenhof-Zurich.html
d11636306,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187514-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d11636306-Reviews-Cafe_Rivero-Madrid.html
d2265600,0,0,1,Cafe,0,8,0,522,565,0,+36 20 436 1840,https://www.tripadvisor.com//Restaurant_Review-g274887-d2265600-Reviews-Cafe_Alterego-Budapest_Central_Hungary.html,https://www.tripadvisor.com//Restaurant_Review-g274887-d2265600-Reviews-Cafe_Alterego-Budapest_Central_Hungary.html
d4802788,1,0,0,Unknown,0,0,0,,,0,,https://www.tripadvisor.com//Restaurant_Review-g187323-d4802788-Reviews-Boccato_DI_Cardina-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d4802788-Reviews-Boccato_DI_Cardina-Berlin.html
d2476295,0,0,1,African,1,15,0,8,129,1,+44 20 7733 3150,https://www.tripadvisor.com//Restaurant_Review-g186338-d2476295-Reviews-Khamsa-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d2476295-Reviews-Khamsa-London_England.html
d12286606,0,0,0,European,0,3,0,,,0,+351 21 886 2469,https://www.tripadvisor.com//Restaurant_Review-g189158-d12286606-Reviews-Leitaria_Sao_Jorge-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d12286606-Reviews-Leitaria_Sao_Jorge-Lisbon_Lisbon_District_Central_Portugal.html
d731188,0,0,1,French,1,4,0,356,512,0,+44 20 3978 5509,https://www.tripadvisor.com//Restaurant_Review-g186338-d731188-Reviews-PAUL_Fleet_Street-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d731188-Reviews-PAUL_Fleet_Street-London_England.html
d9788680,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g274707-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d9788680-Reviews-KFC-Prague_Bohemia.html
d7615300,0,0,1,European,1,637,0,368,2711,1,+351 910 307 575,https://www.tripadvisor.com//Restaurant_Review-g189158-d7615300-Reviews-Bistro_100_Maneiras-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d7615300-Reviews-Bistro_100_Maneiras-Lisbon_Lisbon_District_Central_Portugal.html
d12115648,0,0,1,Cafe,1,20,0,373,965,1,+34 910 41 51 40,https://www.tripadvisor.com//Restaurant_Review-g187514-d12115648-Reviews-Restaurante_A_Todas_Horas-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d12115648-Reviews-Restaurante_A_Todas_Horas-Madrid.html
d2284554,0,0,1,Austrian,1,39,0,614,1321,1,+43 1 9295674,https://www.tripadvisor.com//Restaurant_Review-g190454-d2284554-Reviews-Gasthaus_Buchecker_Sohn-Vienna.html,https://www.tripadvisor.com//Restaurant_Review-g190454-d2284554-Reviews-Gasthaus_Buchecker_Sohn-Vienna.html
d1221322,0,0,1,Italian,1,111,0,71,236,1,+45 33 32 47 46,https://www.tripadvisor.com//Restaurant_Review-g189541-d1221322-Reviews-Ristorante_Sole_D_Italia-Copenhagen_Zealand.html,https://www.tripadvisor.com//Restaurant_Review-g189541-d1221322-Reviews-Ristorante_Sole_D_Italia-Copenhagen_Zealand.html
d12212609,0,0,0,Unknown,0,0,0,,,0,+420 604 939 404,https://www.tripadvisor.com//Restaurant_Review-g274707-d12212609-Reviews-Hospudka_Knoflik-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d12212609-Reviews-Hospudka_Knoflik-Prague_Bohemia.html
d12530776,0,0,1,Mediterranean,1,10,0,2645,3541,1,+34 938 32 65 37,https://www.tripadvisor.com/Restaurant_Review-g187497-d13135555-Reviews-RAV_Restaurant-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d12530776-Reviews-Casa_NOVA-Barcelona_Catalonia.html
d1496185,0,0,0,European,1,198,0,136,979,0,+46 8 527 281 00,https://www.tripadvisor.com//Restaurant_Review-g189852-d1496185-Reviews-Tranan-Stockholm.html,https://www.tripadvisor.com//Restaurant_Review-g189852-d1496185-Reviews-Tranan-Stockholm.html
d11851315,0,0,0,Chinese,0,4,0,785,810,0,,https://www.tripadvisor.com//Restaurant_Review-g186338-d11851315-Reviews-Shanghai_Express-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d11851315-Reviews-Shanghai_Express-London_England.html
d2013573,0,0,1,Swiss,1,55,0,163,405,1,+41 44 254 26 40,https://www.tripadvisor.com/Restaurant_Review-g188113-d2013573-Reviews-Restaurant_Altes_Klosterli-Zurich.html,https://www.tripadvisor.com//Restaurant_Review-g188113-d2013573-Reviews-Altes_Klosterli_Zoo_Restaurant-Zurich.html
d3875568,0,0,1,Seafood,1,409,0,8,42,1,+44 131 629 5300,https://www.tripadvisor.com//Restaurant_Review-g186525-d3875568-Reviews-White_Horse_Oyster_Seafood_Bar-Edinburgh_Scotland.html,https://www.tripadvisor.com//Restaurant_Review-g186525-d3875568-Reviews-White_Horse_Oyster_Seafood_Bar-Edinburgh_Scotland.html
d3320878,0,0,0,European,1,1,0,2,2,0,+44 1875 870682,https://www.tripadvisor.com/Restaurant_Review-g551736-d3320878-Reviews-The_Ducks_Bar-Aberlady_East_Lothian_Scotland.html,https://www.tripadvisor.com//Restaurant_Review-g186525-d3320878-Reviews-Ducks_at_Kilspindle_House-Edinburgh_Scotland.html
d12172104,0,0,0,Pub,1,0,0,133,217,0,+46 8 31 32 50,https://www.tripadvisor.com//Restaurant_Review-g189852-d12172104-Reviews-RoQ-Stockholm.html,https://www.tripadvisor.com//Restaurant_Review-g189852-d12172104-Reviews-RoQ-Stockholm.html
d12196362,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187147-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d12196362-Reviews-La_Pizza_du_12-Paris_Ile_de_France.html
d7364422,0,0,1,Italian,1,6,0,577,1000,0,+49 30 36757917,https://www.tripadvisor.com//Restaurant_Review-g187323-d7364422-Reviews-Trattoria_Battista-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d7364422-Reviews-Trattoria_Battista-Berlin.html
d720981,0,0,1,Indian,1,444,0,51,1186,1,+44 20 7795 6533,https://www.tripadvisor.com//Restaurant_Review-g186338-d720981-Reviews-Zaika-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d720981-Reviews-Zaika-London_England.html
d753088,0,0,0,Italian,0,0,0,446,490,0,+31 20 420 0766,https://www.tripadvisor.com//Restaurant_Review-g188590-d753088-Reviews-Banco_Solo-Amsterdam_North_Holland_Province.html,https://www.tripadvisor.com//Restaurant_Review-g188590-d753088-Reviews-Banco_Solo-Amsterdam_North_Holland_Province.html
d4924474,0,0,1,Quick Bites,1,21,0,1459,1852,1,+44 20 8449 1369,https://www.tripadvisor.com//Restaurant_Review-g186338-d4924474-Reviews-The_Railway_Bell-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d4924474-Reviews-The_Railway_Bell-London_England.html
d12662600,0,0,0,Moroccan,1,4,0,27,43,1,+32 486 53 11 45,https://www.tripadvisor.com//Restaurant_Review-g188644-d12662600-Reviews-Noumidia-Brussels.html,https://www.tripadvisor.com//Restaurant_Review-g188644-d12662600-Reviews-Noumidia-Brussels.html
d8015665,0,0,0,Bar,1,182,0,50,178,0,+45 33 33 79 03,https://www.tripadvisor.com//Restaurant_Review-g189541-d8015665-Reviews-Restaurant_Nyhavn_C-Copenhagen_Zealand.html,https://www.tripadvisor.com//Restaurant_Review-g189541-d8015665-Reviews-Restaurant_Nyhavn_C-Copenhagen_Zealand.html
d5820527,0,0,0,Moroccan,1,8,0,8,12,1,+49 30 62984846,https://www.tripadvisor.com//Restaurant_Review-g187323-d5820527-Reviews-Consoja-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d5820527-Reviews-Consoja-Berlin.html
d6016792,0,0,0,Italian,1,7,0,3793,4813,1,+39 02 3944 0071,https://www.tripadvisor.com//Restaurant_Review-g187849-d6016792-Reviews-Coffee_burger_universo-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d6016792-Reviews-Coffee_burger_universo-Milan_Lombardy.html
d5796259,0,0,0,Mediterranean,0,4,0,2732,3121,0,+34 912 20 55 87,https://www.tripadvisor.com//Restaurant_Review-g187514-d5796259-Reviews-Panxon-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d5796259-Reviews-Panxon-Madrid.html
d2570956,0,0,0,Italian,1,11,0,90,487,0,+43 1 4060775,https://www.tripadvisor.com//Restaurant_Review-g190454-d2570956-Reviews-Wetter-Vienna.html,https://www.tripadvisor.com//Restaurant_Review-g190454-d2570956-Reviews-Wetter-Vienna.html
